"sn","bi2","n_tested","n_positive","positivity","lon","lat"
11042,"1. Agugu",1,0,0,3.93055820465088,7.38005352020264
11043,"1. Agugu",1,0,0,3.93055820465088,7.38005352020264
11044,"1. Agugu",5,1,0.2,3.93222451210022,7.38019323348999
11045,"1. Agugu",1,0,0,3.93222451210022,7.37951898574829
11046,"1. Agugu",1,0,0,3.93222451210022,7.37951898574829
11047,"1. Agugu",3,0,0,3.92717003822327,7.37943840026855
11049,"1. Agugu",3,0,0,3.92980861663818,7.38366651535034
11050,"1. Agugu",2,1,0.5,3.93084645271301,7.38007068634033
11051,"1. Agugu",5,0,0,3.93089818954468,7.3801155090332
11053,"1. Agugu",4,0,0,3.93040490150452,7.38462162017822
11054,"1. Agugu",2,1,0.5,3.93222451210022,7.37918186187744
11055,"1. Agugu",3,3,1,3.93079328536987,7.37991809844971
11056,"1. Agugu",1,0,0,3.93222451210022,7.37951898574829
11057,"1. Agugu",3,0,0,3.93158745765686,7.37951898574829
11059,"1. Agugu",4,0,0,3.92565727233887,7.37701463699341
11060,"1. Agugu",1,0,0,3.93222451210022,7.37918186187744
11061,"1. Agugu",3,0,0,3.9306800365448,7.37975406646729
11063,"1. Agugu",5,2,0.4,3.93112444877625,7.38577461242676
11064,"1. Agugu",1,0,0,3.93056011199951,7.3796181678772
11065,"1. Agugu",4,2,0.5,3.92893767356873,7.38227033615112
11066,"1. Agugu",3,1,0.333333333333333,3.93006277084351,7.38407325744629
11067,"1. Agugu",1,0,0,3.93060827255249,7.38494729995728
11069,"1. Agugu",4,2,0.5,3.93266892433167,7.38015508651733
11070,"1. Agugu",4,0,0,3.93272638320923,7.38012266159058
11071,"1. Agugu",2,0,0,3.93278002738953,7.38019704818726
11072,"1. Agugu",2,0,0,3.93283653259277,7.38016796112061
11073,"1. Agugu",2,0,0,3.93278670310974,7.38020324707031
11074,"1. Agugu",2,2,1,3.93295979499817,7.38206100463867
11075,"1. Agugu",2,0,0,3.93277597427368,7.37999248504639
11076,"1. Agugu",3,0,0,3.93222451210022,7.37884521484375
11078,"1. Agugu",1,0,0,3.93306231498718,7.38015222549438
11080,"1. Agugu",4,0,0,3.93305706977844,7.37880992889404
11081,"1. Agugu",2,0,0,3.93222451210022,7.37918186187744
11082,"1. Agugu",5,2,0.4,3.93604731559753,7.38184499740601
11083,"1. Agugu",4,1,0.25,3.93276238441467,7.38018894195557
11084,"1. Agugu",4,0,0,3.93276238441467,7.38018798828125
11085,"1. Agugu",3,0,0,3.93276238441467,7.38018894195557
11087,"1. Agugu",1,0,0,3.93222451210022,7.37985610961914
11088,"1. Agugu",3,0,0,3.93274927139282,7.38018321990967
11089,"1. Agugu",2,0,0,3.92454171180725,7.37937021255493
11090,"1. Agugu",2,0,0,3.93222451210022,7.37918186187744
11091,"1. Agugu",1,0,0,3.93308305740356,7.38019800186157
11092,"1. Agugu",4,1,0.25,3.93297290802002,7.38043022155762
11093,"1. Agugu",3,1,0.333333333333333,3.93295502662659,7.38041210174561
11094,"1. Agugu",2,1,0.5,3.93265199661255,7.37999296188354
11095,"1. Agugu",1,0,0,3.93477320671082,7.38186740875244
11096,"1. Agugu",1,0,0,3.9328920841217,7.38027143478394
11097,"1. Agugu",2,0,0,3.93250393867493,7.37988519668579
11098,"1. Agugu",2,0,0,3.93242907524109,7.37980699539185
11099,"1. Agugu",5,2,0.4,3.93233704566956,7.37977981567383
11100,"1. Agugu",1,0,0,3.93241167068481,7.37975311279297
11101,"1. Agugu",2,0,0,3.93382239341736,7.3803129196167
11102,"1. Agugu",2,1,0.5,3.93222451210022,7.37951898574829
11103,"1. Agugu",4,1,0.25,3.93222451210022,7.37951898574829
11107,"1. Agugu",4,0,0,3.93222451210022,7.37918186187744
11108,"1. Agugu",5,0,0,3.93222451210022,7.37918186187744
11109,"1. Agugu",3,0,0,3.93349885940552,7.37918186187744
11110,"1. Agugu",4,0,0,3.93604731559753,7.38184499740601
11111,"1. Agugu",5,3,0.6,3.93299794197083,7.37980699539185
11112,"1. Agugu",3,2,0.666666666666667,3.93272995948792,7.37946176528931
11113,"1. Agugu",1,0,0,3.93084383010864,7.38018655776978
11114,"1. Agugu",3,1,0.333333333333333,3.93297505378723,7.37968301773071
11115,"1. Agugu",3,1,0.333333333333333,3.93222451210022,7.38187026977539
11116,"1. Agugu",3,1,0.333333333333333,3.93303608894348,7.37967586517334
11118,"1. Agugu",1,0,0,3.93248724937439,7.37974977493286
11119,"1. Agugu",1,0,0,3.92929005622864,7.38479614257812
11122,"1. Agugu",5,1,0.2,3.9335310459137,7.38256692886353
11123,"1. Agugu",2,0,0,3.92298722267151,7.38229656219482
11124,"1. Agugu",2,0,0,3.9221043586731,7.3794960975647
11125,"1. Agugu",2,1,0.5,3.92074012756348,7.37668228149414
11126,"1. Agugu",5,2,0.4,3.92357563972473,7.3846263885498
11127,"1. Agugu",2,2,1,3.92426133155823,7.37658023834229
11128,"1. Agugu",4,1,0.25,3.92426228523254,7.37892150878906
11129,"1. Agugu",1,0,0,3.92364597320557,7.38487195968628
11130,"1. Agugu",1,0,0,3.92298722267151,7.37690353393555
11131,"1. Agugu",1,0,0,3.92298722267151,7.37690353393555
11133,"1. Agugu",2,0,0,3.92379522323608,7.38539218902588
11134,"1. Agugu",2,1,0.5,3.92123603820801,7.37686491012573
11135,"1. Agugu",2,1,0.5,3.92123603820801,7.37686586380005
11136,"1. Agugu",1,0,0,3.92139410972595,7.37676811218262
11137,"1. Agugu",2,0,0,3.92107176780701,7.37687349319458
11139,"1. Agugu",1,0,0,3.92139410972595,7.37691593170166
11143,"1. Agugu",2,1,0.5,3.92426133155823,7.37958860397339
11144,"1. Agugu",1,0,0,3.92426133155823,7.37958860397339
11145,"1. Agugu",3,2,0.666666666666667,3.92426133155823,7.37925148010254
11146,"1. Agugu",3,0,0,3.92405843734741,7.37713241577148
11147,"1. Agugu",5,0,0,3.92320895195007,7.3833475112915
11149,"1. Agugu",5,0,0,3.9220826625824,7.37730741500854
11150,"1. Agugu",2,1,0.5,3.92978954315186,7.38790035247803
11151,"1. Agugu",5,2,0.4,3.92426133155823,7.3779034614563
11152,"1. Agugu",5,3,0.6,3.92235040664673,7.3870210647583
11153,"1. Agugu",2,0,0,3.92298722267151,7.37926292419434
11154,"1. Agugu",1,0,0,3.92298722267151,7.37690353393555
11155,"1. Agugu",1,0,0,3.92196297645569,7.37728500366211
11156,"1. Agugu",2,0,0,3.92191290855408,7.37734222412109
11157,"1. Agugu",4,1,0.25,3.92883014678955,7.38209867477417
11159,"1. Agugu",5,2,0.4,3.92394280433655,7.37925434112549
11160,"1. Agugu",2,0,0,3.92194390296936,7.37747716903687
11161,"1. Agugu",5,0,0,3.92422294616699,7.38688373565674
11162,"1. Agugu",3,0,0,3.92188024520874,7.37871408462524
11163,"1. Agugu",3,0,0,3.92266869544983,7.37589502334595
11164,"1. Agugu",3,0,0,3.92208409309387,7.37755441665649
11165,"1. Agugu",3,0,0,3.92207193374634,7.37749004364014
11166,"1. Agugu",3,0,0,3.92170596122742,7.37727117538452
11168,"1. Agugu",4,0,0,3.92129707336426,7.37668037414551
11171,"1. Agugu",3,0,0,3.92522692680359,7.38157367706299
11173,"1. Agugu",5,1,0.2,3.92951011657715,7.3821268081665
11174,"1. Agugu",2,0,0,3.92967629432678,7.38291215896606
11175,"1. Agugu",3,0,0,3.92680931091309,7.38428544998169
11176,"1. Agugu",2,0,0,3.92939496040344,7.38169193267822
11177,"1. Agugu",1,0,0,3.92947101593018,7.38162422180176
11178,"1. Agugu",1,0,0,3.92947602272034,7.38162708282471
11179,"1. Agugu",1,0,0,3.92937803268433,7.381667137146
11180,"1. Agugu",1,0,0,3.92931056022644,7.38128328323364
11182,"1. Agugu",5,1,0.2,3.92680931091309,7.38394832611084
11183,"1. Agugu",4,0,0,3.92680931091309,7.38394832611084
11185,"1. Agugu",5,0,0,3.92924690246582,7.38091707229614
11186,"1. Agugu",1,0,0,3.92926692962646,7.38092184066772
11187,"1. Agugu",5,0,0,3.92926406860352,7.389084815979
11190,"1. Agugu",3,1,0.333333333333333,3.92337155342102,7.37868785858154
11191,"1. Agugu",5,0,0,3.92916703224182,7.38014984130859
11192,"1. Agugu",2,0,0,3.92917680740356,7.38007497787476
11193,"1. Agugu",4,0,0,3.9291570186615,7.38015222549438
11194,"1. Agugu",1,0,0,3.92331767082214,7.37860441207886
11195,"1. Agugu",3,0,0,3.92347836494446,7.37885427474976
11196,"1. Agugu",2,0,0,3.92908668518066,7.38330221176147
11198,"1. Agugu",4,0,0,3.92906260490417,7.37988710403442
11199,"1. Agugu",4,0,0,3.92896294593811,7.37974786758423
11200,"1. Agugu",1,0,0,3.92362427711487,7.38262510299683
11201,"1. Agugu",1,0,0,3.92931580543518,7.38054513931274
11202,"1. Agugu",3,0,0,3.92680931091309,7.38291501998901
11203,"1. Agugu",3,0,0,3.92874431610107,7.38437604904175
11204,"1. Agugu",3,0,0,3.92330574989319,7.37858581542969
11205,"1. Agugu",1,0,0,3.92925453186035,7.38100862503052
11206,"1. Agugu",4,0,0,3.92941665649414,7.38144016265869
11207,"1. Agugu",1,0,0,3.9289083480835,7.38169717788696
11208,"1. Agugu",1,0,0,3.92965698242188,7.38150787353516
11210,"1. Agugu",5,0,0,3.92947340011597,7.38817882537842
11211,"1. Agugu",2,0,0,3.92958402633667,7.38187837600708
11213,"1. Agugu",1,0,0,3.92835927009583,7.38410186767578
11214,"1. Agugu",5,0,0,3.92993593215942,7.38229179382324
11215,"1. Agugu",4,1,0.25,3.9283492565155,7.38390779495239
11216,"1. Agugu",3,1,0.333333333333333,3.92985510826111,7.38232183456421
11217,"1. Agugu",2,0,0,3.93005609512329,7.38225412368774
11218,"1. Agugu",2,0,0,3.92990803718567,7.38214206695557
11219,"1. Agugu",1,0,0,3.92712783813477,7.38428258895874
11220,"1. Agugu",2,0,0,3.93860602378845,7.37362480163574
11221,"1. Agugu",5,2,0.4,3.93482232093811,7.37532901763916
11224,"1. Agugu",2,0,0,3.9342200756073,7.37486791610718
11225,"1. Agugu",1,0,0,3.93715524673462,7.37711477279663
11226,"1. Agugu",2,0,0,3.93824052810669,7.37327766418457
11229,"1. Agugu",5,1,0.2,3.93889784812927,7.37844848632812
11230,"1. Agugu",3,3,1,3.93834495544434,7.37313413619995
11231,"1. Agugu",4,3,0.75,3.9323878288269,7.3734655380249
11232,"1. Agugu",3,2,0.666666666666667,3.93818688392639,7.37242698669434
11233,"1. Agugu",5,3,0.6,3.93815803527832,7.37243509292603
11235,"1. Agugu",3,1,0.333333333333333,3.93348860740662,7.37430810928345
11236,"1. Agugu",2,0,0,3.93233466148376,7.37342500686646
11237,"1. Agugu",1,0,0,3.9385449886322,7.37352800369263
11238,"1. Agugu",1,0,0,3.93841171264648,7.37361192703247
11239,"1. Agugu",2,0,0,3.93814468383789,7.37787199020386
11240,"1. Agugu",3,0,0,3.93955183029175,7.37271451950073
11242,"1. Agugu",3,0,0,3.93871593475342,7.3738169670105
11244,"1. Agugu",1,0,0,3.93891477584839,7.37271976470947
11245,"1. Agugu",2,0,0,3.93097376823425,7.37894916534424
11247,"1. Agugu",1,0,0,3.93859601020813,7.37508201599121
11248,"1. Agugu",2,0,0,3.93417859077454,7.37483644485474
11249,"1. Agugu",2,0,0,3.93213438987732,7.37327146530151
11251,"1. Agugu",0,0,NA,3.93273758888245,7.37373304367065
11252,"1. Agugu",1,0,0,3.93827748298645,7.37238311767578
11256,"1. Agugu",1,0,0,3.9375307559967,7.37740230560303
11257,"1. Agugu",1,0,0,3.93545269966125,7.37581157684326
11259,"1. Agugu",5,4,0.8,3.93668460845947,7.37240219116211
11260,"1. Agugu",2,0,0,3.93759989738464,7.37362480163574
11265,"1. Agugu",2,0,0,3.93356919288635,7.37436962127686
11267,"1. Agugu",1,0,0,3.93761801719666,7.37367820739746
11268,"1. Agugu",3,0,0,3.93122458457947,7.38376092910767
11269,"1. Agugu",2,0,0,3.93100094795227,7.38389492034912
11270,"1. Agugu",5,3,0.6,3.93117308616638,7.38403129577637
11271,"1. Agugu",5,0,0,3.93114495277405,7.38365983963013
11272,"1. Agugu",2,0,0,3.93079972267151,7.38273763656616
11273,"1. Agugu",4,0,0,3.93122005462646,7.38384199142456
11274,"1. Agugu",1,0,0,3.93138599395752,7.38370800018311
11275,"1. Agugu",1,0,0,3.93143582344055,7.3836498260498
11276,"1. Agugu",2,0,0,3.93127346038818,7.38372468948364
11277,"1. Agugu",3,1,0.333333333333333,3.93349885940552,7.38052749633789
11278,"1. Agugu",5,1,0.2,3.93158745765686,7.38321590423584
11279,"1. Agugu",3,0,0,3.9325430393219,7.38220453262329
11280,"1. Agugu",4,0,0,3.93222451210022,7.37918186187744
11281,"1. Agugu",1,0,0,3.93222451210022,7.37918186187744
11282,"1. Agugu",3,0,0,3.93209791183472,7.38355302810669
11283,"1. Agugu",1,0,0,3.93585181236267,7.38211822509766
11285,"1. Agugu",1,0,0,3.93413591384888,7.38455820083618
11288,"1. Agugu",1,0,0,3.92999458312988,7.38998794555664
11289,"1. Agugu",2,0,0,3.93445444107056,7.38219594955444
11290,"1. Agugu",1,0,0,3.9313690662384,7.38428211212158
11291,"1. Agugu",1,0,0,3.93137788772583,7.38429117202759
11293,"1. Agugu",2,0,0,3.93203020095825,7.38415288925171
11295,"1. Agugu",2,0,0,3.93158745765686,7.38154697418213
11297,"1. Agugu",3,0,0,3.93229603767395,7.38401985168457
11300,"1. Agugu",3,1,0.333333333333333,3.93239235877991,7.38407564163208
11301,"1. Agugu",1,0,0,3.93155479431152,7.38230180740356
11302,"1. Agugu",1,0,0,3.93572878837585,7.37948846817017
11303,"1. Agugu",1,1,1,3.93514156341553,7.38114643096924
11304,"1. Agugu",1,0,0,3.93168592453003,7.38433885574341
11305,"1. Agugu",5,0,0,3.93349885940552,7.38378477096558
11307,"1. Agugu",1,0,0,3.9329559803009,7.38372611999512
11308,"1. Agugu",1,0,0,3.93252110481262,7.38370275497437
11309,"1. Agugu",1,0,0,3.93318009376526,7.38399744033813
11310,"1. Agugu",5,0,0,3.93349885940552,7.38355255126953
11311,"1. Agugu",5,0,0,3.93236088752747,7.38405609130859
11314,"1. Agugu",5,1,0.2,3.93349885940552,7.38490104675293
11315,"1. Agugu",4,0,0,3.93214011192322,7.38406085968018
11316,"1. Agugu",1,0,0,3.93349885940552,7.38490104675293
11318,"1. Agugu",1,0,0,3.93191409111023,7.38250112533569
11319,"1. Agugu",1,0,0,3.93413591384888,7.38186168670654
11321,"1. Agugu",1,0,0,3.93213415145874,7.38258981704712
11322,"1. Agugu",1,0,0,3.93413591384888,7.38186168670654
11323,"1. Agugu",1,0,0,3.93413591384888,7.38186168670654
11324,"1. Agugu",1,0,0,3.93413591384888,7.38186168670654
11325,"1. Agugu",4,0,0,3.93413591384888,7.38186168670654
11328,"1. Agugu",1,0,0,3.92872071266174,7.38831090927124
11329,"1. Agugu",1,0,0,3.93033909797668,7.38325071334839
11330,"1. Agugu",4,0,0,3.93413591384888,7.38422107696533
11332,"1. Agugu",4,1,0.25,3.93224191665649,7.38307285308838
11333,"1. Agugu",1,0,0,3.93231606483459,7.38188409805298
11334,"1. Agugu",4,1,0.25,3.93230009078979,7.38316297531128
11335,"1. Agugu",2,0,0,3.92978620529175,7.38266181945801
11337,"1. Agugu",1,0,0,3.93074202537537,7.38367986679077
11338,"1. Agugu",5,2,0.4,3.9302442073822,7.38314962387085
11339,"1. Agugu",4,0,0,3.93258690834045,7.38333606719971
11343,"1. Agugu",4,0,0,3.9338173866272,7.38152742385864
11344,"1. Agugu",4,0,0,3.93349885940552,7.38186740875244
11345,"1. Agugu",1,0,0,3.9338173866272,7.38254165649414
11346,"1. Agugu",5,0,0,3.93274688720703,7.38377809524536
11347,"1. Agugu",2,0,0,3.93269991874695,7.3837308883667
11348,"1. Agugu",1,0,0,3.92884469032288,7.38165950775146
11349,"1. Agugu",2,0,0,3.93280100822449,7.38391494750977
11352,"1. Agugu",1,0,0,3.93349885940552,7.38388967514038
11353,"1. Agugu",1,0,0,3.93289494514465,7.38395595550537
11354,"1. Agugu",3,0,0,3.93298697471619,7.38417291641235
11355,"1. Agugu",1,0,0,3.93509149551392,7.38252782821655
11357,"1. Agugu",3,1,0.333333333333333,3.93023872375488,7.38314342498779
11358,"1. Agugu",3,1,0.333333333333333,3.93334197998047,7.38484382629395
11359,"1. Agugu",5,2,0.4,3.93286180496216,7.38355827331543
11361,"1. Agugu",2,1,0.5,3.93375992774963,7.38462781906128
11362,"1. Agugu",3,0,0,3.93372011184692,7.38477516174316
11364,"1. Agugu",4,2,0.5,3.93417191505432,7.38245487213135
11365,"1. Agugu",4,0,0,3.93405508995056,7.38242483139038
11368,"1. Agugu",4,0,0,3.9338173866272,7.38523530960083
11369,"1. Agugu",2,0,0,3.93286180496216,7.38086175918579
11370,"1. Agugu",3,0,0,3.93445301055908,7.38241291046143
11371,"1. Agugu",3,0,0,3.93444538116455,7.3824348449707
11372,"1. Agugu",1,0,0,3.93449306488037,7.38277816772461
11373,"1. Agugu",2,0,0,3.93318009376526,7.38288116455078
11375,"1. Agugu",5,3,0.6,3.93214964866638,7.38115692138672
11376,"1. Agugu",3,0,0,3.9338173866272,7.38523530960083
11378,"1. Agugu",1,0,0,3.93286180496216,7.38388967514038
11379,"1. Agugu",1,0,0,3.9338173866272,7.38354969024658
11380,"1. Agugu",4,3,0.75,3.93438291549683,7.38258123397827
11381,"1. Agugu",3,2,0.666666666666667,3.93430304527283,7.38249588012695
11382,"1. Agugu",2,0,0,3.93437194824219,7.38223123550415
11383,"1. Agugu",4,1,0.25,3.93447995185852,7.38221216201782
11384,"1. Agugu",3,2,0.666666666666667,3.93100523948669,7.37966585159302
11385,"1. Agugu",1,0,0,3.93063187599182,7.38324069976807
11386,"1. Agugu",3,1,0.333333333333333,3.93349885940552,7.38220453262329
11388,"1. Agugu",4,1,0.25,3.93490195274353,7.38215208053589
11389,"1. Agugu",1,0,0,3.93500304222107,7.38228178024292
11390,"1. Agugu",1,0,0,3.93490195274353,7.38218212127686
11391,"1. Agugu",1,0,0,3.93484997749329,7.38221788406372
11392,"1. Agugu",1,1,1,3.93152618408203,7.38034439086914
11393,"1. Agugu",1,0,0,3.93295335769653,7.38220405578613
11394,"1. Agugu",3,0,0,3.93432903289795,7.38234281539917
11395,"1. Agugu",3,0,0,3.93431997299194,7.38234281539917
11396,"1. Agugu",3,1,0.333333333333333,3.93528008460999,7.38213348388672
11397,"1. Agugu",3,0,0,3.93184566497803,7.38076114654541
11398,"1. Agugu",4,1,0.25,3.93413591384888,7.38152456283569
11399,"1. Agugu",3,0,0,3.93222451210022,7.37918186187744
11400,"1. Agugu",2,1,0.5,3.93318009376526,7.38220739364624
11402,"1. Agugu",2,0,0,3.93413591384888,7.38186168670654
11404,"1. Agugu",3,1,0.333333333333333,3.93488502502441,7.38180017471313
11405,"1. Agugu",5,1,0.2,3.9325430393219,7.37917947769165
11406,"1. Agugu",4,0,0,3.93318009376526,7.38083934783936
11407,"1. Agugu",2,0,0,3.93166732788086,7.38052845001221
11408,"1. Agugu",2,0,0,3.93218326568604,7.38120079040527
11409,"1. Agugu",3,0,0,3.92362427711487,7.38465023040771
11410,"1. Agugu",5,2,0.4,3.92298722267151,7.38465023040771
11411,"1. Agugu",2,0,0,3.92293167114258,7.38396215438843
11412,"1. Agugu",3,0,0,3.92466998100281,7.38530826568604
11413,"1. Agugu",4,0,0,3.92503595352173,7.3853120803833
11414,"1. Agugu",2,0,0,3.92624592781067,7.38418388366699
11415,"1. Agugu",4,0,0,3.92631149291992,7.38638973236084
11416,"1. Agugu",2,0,0,3.92649078369141,7.38428831100464
11417,"1. Agugu",1,0,0,3.92723751068115,7.3872275352478
11418,"1. Agugu",1,0,0,3.92394280433655,7.38633298873901
11419,"1. Agugu",2,0,0,3.92523288726807,7.38569307327271
11420,"1. Agugu",1,0,0,3.92524003982544,7.38568019866943
11421,"1. Agugu",4,0,0,3.92536091804504,7.38576412200928
11423,"1. Agugu",5,0,0,3.92457985877991,7.38700151443481
11424,"1. Agugu",3,0,0,3.92236709594727,7.38282203674316
11425,"1. Agugu",5,0,0,3.92426133155823,7.38565587997437
11426,"1. Agugu",2,0,0,3.92413830757141,7.38788652420044
11433,"1. Agugu",3,0,0,3.92394590377808,7.38802480697632
11434,"1. Agugu",3,0,0,3.92426133155823,7.38565587997437
11435,"1. Agugu",5,0,0,3.92680931091309,7.38394832611084
11436,"1. Agugu",2,0,0,3.92744636535645,7.38394260406494
11437,"1. Agugu",4,0,0,3.92172193527222,7.38223838806152
11438,"1. Agugu",2,0,0,3.92554903030396,7.38570022583008
11439,"1. Agugu",2,0,0,3.92214822769165,7.38262414932251
11440,"1. Agugu",1,0,0,3.91937208175659,7.38011264801025
11441,"1. Agugu",1,0,0,3.92323279380798,7.38360500335693
11442,"1. Agugu",1,1,1,3.92705535888672,7.38706254959106
11443,"1. Agugu",1,0,0,3.922532081604,7.38297128677368
11444,"1. Agugu",2,0,0,3.92649078369141,7.38462543487549
11446,"1. Agugu",1,0,0,3.92572808265686,7.38533210754395
11447,"1. Agugu",3,2,0.666666666666667,3.92595386505127,7.38606643676758
11448,"1. Agugu",1,0,0,3.92574524879456,7.38511848449707
11450,"1. Agugu",2,0,0,3.92023873329163,7.38606595993042
11451,"1. Agugu",1,0,0,3.91916537284851,7.37992572784424
11452,"1. Agugu",4,1,0.25,3.92619490623474,7.38494777679443
11453,"1. Agugu",3,0,0,3.92628598213196,7.38521814346313
11455,"1. Agugu",2,0,0,3.92649078369141,7.38462543487549
11456,"1. Agugu",2,0,0,3.92840194702148,7.38394260406494
11457,"1. Agugu",4,3,0.75,3.92642855644226,7.38527822494507
11458,"1. Agugu",4,1,0.25,3.92426133155823,7.38525676727295
11459,"1. Agugu",1,0,0,3.92320585250854,7.38358068466187
11460,"1. Agugu",4,0,0,3.92362427711487,7.38802146911621
11461,"1. Agugu",1,0,0,3.92482137680054,7.38741874694824
11462,"1. Agugu",3,2,0.666666666666667,3.92499208450317,7.38711500167847
11463,"1. Agugu",2,1,0.5,3.92487788200378,7.38702869415283
11464,"1. Agugu",4,0,0,3.92487788200378,7.38702869415283
11467,"1. Agugu",4,0,0,3.92504501342773,7.3862419128418
11468,"1. Agugu",2,0,0,3.92507410049438,7.38703012466431
11469,"1. Agugu",4,0,0,3.92511296272278,7.38707208633423
11470,"1. Agugu",3,0,0,3.92396354675293,7.38622856140137
11472,"1. Agugu",1,0,0,3.924480676651,7.38694620132446
11473,"1. Agugu",4,0,0,3.92489838600159,7.38801002502441
11474,"1. Agugu",1,0,0,3.92362427711487,7.38808250427246
11475,"1. Agugu",1,1,1,3.92410445213318,7.38642406463623
11476,"1. Agugu",1,0,0,3.92529988288879,7.38638496398926
11477,"1. Agugu",3,1,0.333333333333333,3.92412185668945,7.3864483833313
11478,"1. Agugu",4,0,0,3.92457985877991,7.38631868362427
11479,"1. Agugu",8,2,0.25,3.92517805099487,7.38648509979248
11480,"1. Agugu",5,0,0,3.92513799667358,7.38650798797607
11481,"1. Agugu",5,0,0,3.92514896392822,7.38645887374878
11482,"1. Agugu",3,0,0,3.92495346069336,7.38760185241699
11483,"1. Agugu",2,0,0,3.92480158805847,7.38739109039307
11484,"1. Agugu",5,1,0.2,3.92487287521362,7.38749027252197
11485,"1. Agugu",5,0,0,3.92439007759094,7.3868203163147
11486,"1. Agugu",5,0,0,3.92514801025391,7.38629627227783
11488,"1. Agugu",3,0,0,3.92499160766602,7.38617324829102
11489,"1. Agugu",4,0,0,3.92491006851196,7.38619184494019
11491,"1. Agugu",1,0,0,3.92482161521912,7.38607501983643
11492,"1. Agugu",1,0,0,3.92468643188477,7.38605356216431
11493,"1. Agugu",1,0,0,3.92459988594055,7.3860878944397
11494,"1. Agugu",3,1,0.333333333333333,3.92467999458313,7.38603687286377
11495,"1. Agugu",1,0,0,3.92394280433655,7.38801860809326
11496,"1. Agugu",3,0,0,3.92419338226318,7.38608837127686
11497,"1. Agugu",3,0,0,3.9245433807373,7.38597631454468
11498,"1. Agugu",4,0,0,3.9246928691864,7.38724040985107
11499,"1. Agugu",1,0,0,3.9251434803009,7.38786554336548
11500,"1. Agugu",5,1,0.2,3.92426609992981,7.38583612442017
11501,"1. Agugu",3,0,0,3.92430400848389,7.38579320907593
11502,"1. Agugu",4,0,0,3.92418003082275,7.38575792312622
11503,"1. Agugu",2,0,0,3.93569302558899,7.3793740272522
11504,"1. Agugu",1,0,0,3.93564200401306,7.37939119338989
11505,"1. Agugu",1,1,1,3.93569254875183,7.37931966781616
11506,"1. Agugu",2,0,0,3.93572878837585,7.37982559204102
11507,"1. Agugu",3,0,0,3.93538999557495,7.37837791442871
11508,"1. Agugu",1,0,0,3.93572878837585,7.37982559204102
11510,"1. Agugu",3,1,0.333333333333333,3.93574905395508,7.3790488243103
11511,"1. Agugu",2,1,0.5,3.93576502799988,7.37898778915405
11512,"1. Agugu",3,1,0.333333333333333,3.93575406074524,7.37889719009399
11513,"1. Agugu",1,0,0,3.93604731559753,7.38184499740601
11514,"1. Agugu",1,0,0,3.93604731559753,7.38184499740601
11515,"1. Agugu",3,0,0,3.93604731559753,7.37847471237183
11516,"1. Agugu",1,0,0,3.92872309684753,7.37839937210083
11517,"1. Agugu",4,1,0.25,3.93604731559753,7.37847471237183
11518,"1. Agugu",5,2,0.4,3.93531203269958,7.37845897674561
11520,"1. Agugu",2,0,0,3.9352719783783,7.3785228729248
11521,"1. Agugu",2,0,0,3.93604731559753,7.37847471237183
11522,"1. Agugu",4,1,0.25,3.93604731559753,7.37847471237183
11523,"1. Agugu",5,0,0,3.93537402153015,7.37815380096436
11524,"1. Agugu",2,2,1,3.92459917068481,7.3764591217041
11525,"1. Agugu",5,2,0.4,3.93537497520447,7.37822198867798
11526,"1. Agugu",3,0,0,3.93522191047668,7.37846851348877
11528,"1. Agugu",1,0,0,3.93126893043518,7.37615728378296
11529,"1. Agugu",5,0,0,3.935133934021,7.37819290161133
11531,"1. Agugu",2,0,0,3.92586040496826,7.37705230712891
11534,"1. Agugu",2,0,0,3.93543195724487,7.37880611419678
11535,"1. Agugu",1,0,0,3.93566989898682,7.3786997795105
11536,"1. Agugu",5,0,0,3.93563795089722,7.37868022918701
11537,"1. Agugu",1,0,0,3.93578004837036,7.37851476669312
11541,"1. Agugu",1,0,0,3.93604731559753,7.38150787353516
11542,"1. Agugu",1,0,0,3.93349885940552,7.37815999984741
11543,"1. Agugu",1,0,0,3.93349885940552,7.37782287597656
11544,"1. Agugu",3,0,0,3.9338173866272,7.37801265716553
11545,"1. Agugu",4,0,0,3.93572878837585,7.37862396240234
11546,"1. Agugu",4,0,0,3.9349799156189,7.37849807739258
11547,"1. Agugu",4,0,0,3.92802572250366,7.37807130813599
11548,"1. Agugu",4,0,0,3.93005657196045,7.37902641296387
11550,"1. Agugu",2,0,0,3.93305325508118,7.37646675109863
11552,"1. Agugu",4,1,0.25,3.93080163002014,7.38048315048218
11553,"1. Agugu",2,1,0.5,3.93222451210022,7.37918186187744
11555,"1. Agugu",1,0,0,3.93222451210022,7.37918186187744
11557,"1. Agugu",2,0,0,3.93290376663208,7.37644672393799
11558,"1. Agugu",5,1,0.2,3.93352007865906,7.37675285339355
11559,"1. Agugu",4,0,0,3.93348908424377,7.37630701065063
11560,"1. Agugu",4,1,0.25,3.93384790420532,7.37674617767334
11563,"1. Agugu",5,4,0.8,3.93190598487854,7.37615156173706
11564,"1. Agugu",1,0,0,3.93126893043518,7.37548303604126
11565,"1. Agugu",2,0,0,3.93158745765686,7.3764910697937
11566,"1. Agugu",2,1,0.5,3.93158745765686,7.37615442276001
11569,"1. Agugu",3,0,0,3.93321752548218,7.38456392288208
